student_id,faculty_id,subject,class_day,attendance
159,12,Maths,4,1
159,12,Maths,5,1
159,12,Maths,6,0
159,12,Maths,7,1
159,12,Maths,8,1
159,12,Maths,9,0
159,12,Maths,10,1
159,13,Data Analytics,1,1
159,13,Data Analytics,2,0
159,13,Data Analytics,3,1
159,13,Data Analytics,4,1
159,13,Data Analytics,5,0
159,13,Data Analytics,6,1
159,13,Data Analytics,7,1
159,13,Data Analytics,8,0
159,13,Data Analytics,9,1
159,13,Data Analytics,10,1
159,14,Cloud Computing,1,0
159,14,Cloud Computing,2,1
159,14,Cloud Computing,3,1
159,14,Cloud Computing,4,0
159,14,Cloud Computing,5,1
159,14,Cloud Computing,6,1
159,14,Cloud Computing,7,0
159,14,Cloud Computing,8,1
159,14,Cloud Computing,9,1
159,14,Cloud Computing,10,0
159,15,Java Full Stack,1,1
159,15,Java Full Stack,2,1
159,15,Java Full Stack,3,0
159,15,Java Full Stack,4,1
159,15,Java Full Stack,5,1
159,15,Java Full Stack,6,0
159,15,Java Full Stack,7,1
159,15,Java Full Stack,8,1
159,15,Java Full Stack,9,0
159,15,Java Full Stack,10,1
160,11,Major Project,1,1
160,11,Major Project,2,1
160,11,Major Project,3,0
160,11,Major Project,4,0
160,11,Major Project,5,1
160,11,Major Project,6,0
160,11,Major Project,7,1
160,11,Major Project,8,1
160,11,Major Project,9,0
160,11,Major Project,10,1
160,12,Maths,1,0
160,12,Maths,2,0
160,12,Maths,3,1
160,12,Maths,4,1
160,12,Maths,5,0
160,12,Maths,6,1
160,12,Maths,7,1
160,12,Maths,8,0
160,12,Maths,9,1
160,12,Maths,10,1
160,13,Data Analytics,1,0
160,13,Data Analytics,2,1
160,13,Data Analytics,3,0
160,13,Data Analytics,4,0
160,13,Data Analytics,5,1
160,13,Data Analytics,6,1
160,13,Data Analytics,7,0
160,13,Data Analytics,8,1
160,13,Data Analytics,9,1
160,13,Data Analytics,10,0
160,14,Cloud Computing,1,1
160,14,Cloud Computing,2,1
160,14,Cloud Computing,3,0
160,14,Cloud Computing,4,1
160,14,Cloud Computing,5,1
160,14,Cloud Computing,6,0
160,14,Cloud Computing,7,0
160,14,Cloud Computing,8,1
160,14,Cloud Computing,9,0
160,14,Cloud Computing,10,1
160,15,Java Full Stack,1,1
160,15,Java Full Stack,2,0
160,15,Java Full Stack,3,1
160,15,Java Full Stack,4,1
160,15,Java Full Stack,5,0
160,15,Java Full Stack,6,0
160,15,Java Full Stack,7,1
160,15,Java Full Stack,8,0
160,15,Java Full Stack,9,1
160,15,Java Full Stack,10,0
161,11,Major Project,1,1
161,11,Major Project,2,0
161,11,Major Project,3,1
161,11,Major Project,4,1
161,11,Major Project,5,0
161,11,Major Project,6,1
161,11,Major Project,7,1
161,11,Major Project,8,0
161,11,Major Project,9,1
161,11,Major Project,10,1
161,12,Maths,1,0
161,12,Maths,2,1
161,12,Maths,3,1
161,12,Maths,4,0
161,12,Maths,5,1
161,12,Maths,6,1
161,12,Maths,7,0
161,12,Maths,8,1
161,12,Maths,9,1
161,12,Maths,10,0
161,13,Data Analytics,1,1
161,13,Data Analytics,2,1
161,13,Data Analytics,3,0
161,13,Data Analytics,4,1
161,13,Data Analytics,5,1
161,13,Data Analytics,6,0
161,13,Data Analytics,7,1
161,13,Data Analytics,8,1
161,13,Data Analytics,9,0
161,13,Data Analytics,10,1
161,14,Cloud Computing,1,1
161,14,Cloud Computing,2,0
161,14,Cloud Computing,3,1
161,14,Cloud Computing,4,1
161,14,Cloud Computing,5,0
161,14,Cloud Computing,6,1
161,14,Cloud Computing,7,1
161,14,Cloud Computing,8,0
161,14,Cloud Computing,9,1
161,14,Cloud Computing,10,1
161,15,Java Full Stack,1,0
161,15,Java Full Stack,2,1
161,15,Java Full Stack,3,1
161,15,Java Full Stack,4,0
161,15,Java Full Stack,5,1
161,15,Java Full Stack,6,1
161,15,Java Full Stack,7,0
161,15,Java Full Stack,8,1
161,15,Java Full Stack,9,1
161,15,Java Full Stack,10,0
162,11,Major Project,1,0
162,11,Major Project,2,1
162,11,Major Project,3,1
162,11,Major Project,4,0
162,11,Major Project,5,1
162,11,Major Project,6,1
162,11,Major Project,7,0
162,11,Major Project,8,1
162,11,Major Project,9,1
162,11,Major Project,10,0
162,12,Maths,1,1
162,12,Maths,2,1
162,12,Maths,3,0
162,12,Maths,4,1
162,12,Maths,5,1
162,12,Maths,6,0
162,12,Maths,7,0
162,12,Maths,8,1
162,12,Maths,9,0
162,12,Maths,10,1
162,13,Data Analytics,1,0
162,13,Data Analytics,2,0
162,13,Data Analytics,3,1
162,13,Data Analytics,4,1
162,13,Data Analytics,5,0
162,13,Data Analytics,6,1
162,13,Data Analytics,7,1
162,13,Data Analytics,8,0
162,13,Data Analytics,9,1
162,13,Data Analytics,10,1
162,14,Cloud Computing,1,0
162,14,Cloud Computing,2,1
162,14,Cloud Computing,3,1
162,14,Cloud Computing,4,0
162,14,Cloud Computing,5,1
162,14,Cloud Computing,6,1
162,14,Cloud Computing,7,0
162,14,Cloud Computing,8,1
162,14,Cloud Computing,9,1
162,14,Cloud Computing,10,0
162,15,Java Full Stack,1,1
162,15,Java Full Stack,2,1
162,15,Java Full Stack,3,0
162,15,Java Full Stack,4,1
162,15,Java Full Stack,5,1
162,15,Java Full Stack,6,0
162,15,Java Full Stack,7,1
162,15,Java Full Stack,8,1
162,15,Java Full Stack,9,0
162,15,Java Full Stack,10,1
163,11,Major Project,1,1
163,11,Major Project,2,1
163,11,Major Project,3,0
163,11,Major Project,4,1
163,11,Major Project,5,0
163,11,Major Project,6,0
163,11,Major Project,7,1
163,11,Major Project,8,1
163,11,Major Project,9,0
163,11,Major Project,10,1
163,12,Maths,1,0
163,12,Maths,2,0
163,12,Maths,3,1
163,12,Maths,4,1
163,12,Maths,5,0
163,12,Maths,6,1
163,12,Maths,7,0
163,12,Maths,8,0
163,12,Maths,9,1
163,12,Maths,10,1
163,13,Data Analytics,1,0
163,13,Data Analytics,2,1
163,13,Data Analytics,3,1
163,13,Data Analytics,4,0
163,13,Data Analytics,5,0
163,13,Data Analytics,6,1
163,13,Data Analytics,7,0
163,13,Data Analytics,8,1
163,13,Data Analytics,9,0
163,13,Data Analytics,10,0
163,14,Cloud Computing,1,1
163,14,Cloud Computing,2,1
163,14,Cloud Computing,3,0
163,14,Cloud Computing,4,1
163,14,Cloud Computing,5,0
163,14,Cloud Computing,6,0
163,14,Cloud Computing,7,1
163,14,Cloud Computing,8,1
163,14,Cloud Computing,9,0
163,14,Cloud Computing,10,0
163,15,Java Full Stack,1,1
163,15,Java Full Stack,2,0
163,15,Java Full Stack,3,1
163,15,Java Full Stack,4,0
163,15,Java Full Stack,5,0
163,15,Java Full Stack,6,1
163,15,Java Full Stack,7,0
163,15,Java Full Stack,8,0
163,15,Java Full Stack,9,1
163,15,Java Full Stack,10,1
164,11,Major Project,1,1
164,11,Major Project,2,0
164,11,Major Project,3,1
164,11,Major Project,4,1
164,11,Major Project,5,0
164,11,Major Project,6,1
164,11,Major Project,7,1
164,11,Major Project,8,0
164,11,Major Project,9,1
164,11,Major Project,10,1
164,12,Maths,1,0
164,12,Maths,2,1
164,12,Maths,3,1
164,12,Maths,4,0
164,12,Maths,5,1
164,12,Maths,6,1
164,12,Maths,7,0
164,12,Maths,8,0
164,12,Maths,9,1
164,12,Maths,10,0
164,13,Data Analytics,1,1
164,13,Data Analytics,2,1
164,13,Data Analytics,3,0
164,13,Data Analytics,4,1
164,13,Data Analytics,5,1
164,13,Data Analytics,6,0
164,13,Data Analytics,7,0
164,13,Data Analytics,8,1
164,13,Data Analytics,9,0
164,13,Data Analytics,10,1
164,14,Cloud Computing,1,1
164,14,Cloud Computing,2,0
164,14,Cloud Computing,3,1
164,14,Cloud Computing,4,1
164,14,Cloud Computing,5,0
164,14,Cloud Computing,6,1
164,14,Cloud Computing,7,1
164,14,Cloud Computing,8,0
164,14,Cloud Computing,9,1
164,14,Cloud Computing,10,1
164,15,Java Full Stack,1,0
164,15,Java Full Stack,2,1
164,15,Java Full Stack,3,1
164,15,Java Full Stack,4,0
164,15,Java Full Stack,5,1
164,15,Java Full Stack,6,1
164,15,Java Full Stack,7,0
164,15,Java Full Stack,8,1
164,15,Java Full Stack,9,1
164,15,Java Full Stack,10,0
165,11,Major Project,1,0
165,11,Major Project,2,1
165,11,Major Project,3,1
165,11,Major Project,4,0
165,11,Major Project,5,1
165,11,Major Project,6,1
165,11,Major Project,7,0
165,11,Major Project,8,1
165,11,Major Project,9,0
165,11,Major Project,10,0
165,12,Maths,1,1
165,12,Maths,2,1
165,12,Maths,3,0
165,12,Maths,4,1
165,12,Maths,5,1
165,12,Maths,6,0
165,12,Maths,7,1
165,12,Maths,8,0
165,12,Maths,9,0
165,12,Maths,10,1
165,13,Data Analytics,1,1
165,13,Data Analytics,2,0
165,13,Data Analytics,3,1
165,13,Data Analytics,4,1
165,13,Data Analytics,5,0
165,13,Data Analytics,6,1
165,13,Data Analytics,7,1
165,13,Data Analytics,8,0
165,13,Data Analytics,9,1
165,13,Data Analytics,10,1
165,14,Cloud Computing,1,0
165,14,Cloud Computing,2,1
165,14,Cloud Computing,3,1
165,14,Cloud Computing,4,0
165,14,Cloud Computing,5,1
165,14,Cloud Computing,6,1
165,14,Cloud Computing,7,0
165,14,Cloud Computing,8,1
165,14,Cloud Computing,9,1
165,14,Cloud Computing,10,0
165,15,Java Full Stack,1,1
165,15,Java Full Stack,2,1
165,15,Java Full Stack,3,0
165,15,Java Full Stack,4,0
165,15,Java Full Stack,5,1
165,15,Java Full Stack,6,0
165,15,Java Full Stack,7,1
165,15,Java Full Stack,8,0
165,15,Java Full Stack,9,0
165,15,Java Full Stack,10,1
166,11,Major Project,1,1
166,11,Major Project,2,1
166,11,Major Project,3,0
166,11,Major Project,4,1
166,11,Major Project,5,1
166,11,Major Project,6,0
166,11,Major Project,7,1
166,11,Major Project,8,1
166,11,Major Project,9,0
166,11,Major Project,10,1
166,12,Maths,1,1
166,12,Maths,2,0
166,12,Maths,3,1
166,12,Maths,4,1
166,12,Maths,5,0
166,12,Maths,6,1
166,12,Maths,7,0
166,12,Maths,8,0
166,12,Maths,9,1
166,12,Maths,10,1
166,13,Data Analytics,1,0
166,13,Data Analytics,2,1
166,13,Data Analytics,3,1
166,13,Data Analytics,4,0
166,13,Data Analytics,5,1
166,13,Data Analytics,6,1
166,13,Data Analytics,7,0
166,13,Data Analytics,8,1
166,13,Data Analytics,9,1
166,13,Data Analytics,10,0
166,14,Cloud Computing,1,1
166,14,Cloud Computing,2,1
166,14,Cloud Computing,3,0
166,14,Cloud Computing,4,1
166,14,Cloud Computing,5,0
166,14,Cloud Computing,6,0
166,14,Cloud Computing,7,1
166,14,Cloud Computing,8,1
166,14,Cloud Computing,9,0
166,14,Cloud Computing,10,1
166,15,Java Full Stack,1,1
166,15,Java Full Stack,2,0
166,15,Java Full Stack,3,1
166,15,Java Full Stack,4,0
166,15,Java Full Stack,5,0
166,15,Java Full Stack,6,1
166,15,Java Full Stack,7,1
166,15,Java Full Stack,8,0
166,15,Java Full Stack,9,1
166,15,Java Full Stack,10,1
167,11,Major Project,1,1
167,11,Major Project,2,0
167,11,Major Project,3,1
167,11,Major Project,4,1
167,11,Major Project,5,0
167,11,Major Project,6,1
167,11,Major Project,7,1
167,11,Major Project,8,0
167,11,Major Project,9,0
167,11,Major Project,10,1
167,12,Maths,1,0
167,12,Maths,2,1
167,12,Maths,3,1
167,12,Maths,4,0
167,12,Maths,5,0
167,12,Maths,6,1
167,12,Maths,7,0
167,12,Maths,8,1
167,12,Maths,9,1
167,12,Maths,10,0
167,13,Data Analytics,1,1
167,13,Data Analytics,2,0
167,13,Data Analytics,3,0
167,13,Data Analytics,4,1
167,13,Data Analytics,5,1
167,13,Data Analytics,6,0
167,13,Data Analytics,7,1
167,13,Data Analytics,8,0
167,13,Data Analytics,9,0
167,13,Data Analytics,10,1
167,14,Cloud Computing,1,1
167,14,Cloud Computing,2,0
167,14,Cloud Computing,3,1
167,14,Cloud Computing,4,0
167,14,Cloud Computing,5,0
167,14,Cloud Computing,6,1
167,14,Cloud Computing,7,1
167,14,Cloud Computing,8,0
167,14,Cloud Computing,9,1
167,14,Cloud Computing,10,1
167,15,Java Full Stack,1,0
167,15,Java Full Stack,2,1
167,15,Java Full Stack,3,1
167,15,Java Full Stack,4,0
167,15,Java Full Stack,5,1
167,15,Java Full Stack,6,1
167,15,Java Full Stack,7,0
167,15,Java Full Stack,8,1
167,15,Java Full Stack,9,1
167,15,Java Full Stack,10,0
168,11,Major Project,1,0
168,11,Major Project,2,1
168,11,Major Project,3,1
168,11,Major Project,4,0
168,11,Major Project,5,1
168,11,Major Project,6,1
168,11,Major Project,7,0
168,11,Major Project,8,1
168,11,Major Project,9,1
168,11,Major Project,10,0
168,12,Maths,1,1
168,12,Maths,2,1
168,12,Maths,3,0
168,12,Maths,4,1
168,12,Maths,5,1
168,12,Maths,6,0
168,12,Maths,7,1
168,12,Maths,8,1
168,12,Maths,9,0
168,12,Maths,10,1
168,13,Data Analytics,1,1
168,13,Data Analytics,2,0
168,13,Data Analytics,3,1
168,13,Data Analytics,4,1
168,13,Data Analytics,5,0
168,13,Data Analytics,6,1
168,13,Data Analytics,7,1
168,13,Data Analytics,8,0
168,13,Data Analytics,9,1
168,13,Data Analytics,10,1
168,14,Cloud Computing,1,0
168,14,Cloud Computing,2,1
168,14,Cloud Computing,3,1
168,14,Cloud Computing,4,0
168,14,Cloud Computing,5,1
168,14,Cloud Computing,6,1
168,14,Cloud Computing,7,0
168,14,Cloud Computing,8,1
168,14,Cloud Computing,9,1
168,14,Cloud Computing,10,0
168,15,Java Full Stack,1,1
168,15,Java Full Stack,2,1
168,15,Java Full Stack,3,0
168,15,Java Full Stack,4,1
168,15,Java Full Stack,5,1
168,15,Java Full Stack,6,0
168,15,Java Full Stack,7,1
168,15,Java Full Stack,8,1
168,15,Java Full Stack,9,0
168,15,Java Full Stack,10,1
169,11,Major Project,1,1
169,11,Major Project,2,1
169,11,Major Project,3,0
169,11,Major Project,4,1
169,11,Major Project,5,1
169,11,Major Project,6,0
169,11,Major Project,7,1
169,11,Major Project,8,1
169,11,Major Project,9,0
169,11,Major Project,10,1
169,12,Maths,1,1
169,12,Maths,2,0
169,12,Maths,3,1
169,12,Maths,4,1
169,12,Maths,5,0
169,12,Maths,6,1
169,12,Maths,7,1
169,12,Maths,8,0
169,12,Maths,9,1
169,12,Maths,10,1
169,13,Data Analytics,1,0
169,13,Data Analytics,2,1
169,13,Data Analytics,3,1
169,13,Data Analytics,4,0
169,13,Data Analytics,5,1
169,13,Data Analytics,6,0
169,13,Data Analytics,7,0
169,13,Data Analytics,8,1
169,13,Data Analytics,9,1
169,13,Data Analytics,10,0
169,14,Cloud Computing,1,0
169,14,Cloud Computing,2,1
169,14,Cloud Computing,3,0
169,14,Cloud Computing,4,1
169,14,Cloud Computing,5,1
169,14,Cloud Computing,6,0
169,14,Cloud Computing,7,1
169,14,Cloud Computing,8,1
169,14,Cloud Computing,9,0
169,14,Cloud Computing,10,1
169,15,Java Full Stack,1,1
169,15,Java Full Stack,2,0
169,15,Java Full Stack,3,1
169,15,Java Full Stack,4,1
169,15,Java Full Stack,5,0
169,15,Java Full Stack,6,1
169,15,Java Full Stack,7,1
169,15,Java Full Stack,8,0
169,15,Java Full Stack,9,1
169,15,Java Full Stack,10,1
170,11,Major Project,1,1
170,11,Major Project,2,0
170,11,Major Project,3,1
170,11,Major Project,4,1
170,11,Major Project,5,0
170,11,Major Project,6,1
170,11,Major Project,7,1
170,11,Major Project,8,1
170,11,Major Project,9,1
170,11,Major Project,10,1
170,12,Maths,1,0
170,12,Maths,2,1
170,12,Maths,3,1
170,12,Maths,4,0
170,12,Maths,5,1
170,12,Maths,6,1
170,12,Maths,7,1
170,12,Maths,8,1
170,12,Maths,9,1
170,12,Maths,10,0
170,13,Data Analytics,1,1
170,13,Data Analytics,2,1
170,13,Data Analytics,3,0
170,13,Data Analytics,4,1
170,13,Data Analytics,5,1
170,13,Data Analytics,6,1
170,13,Data Analytics,7,1
170,13,Data Analytics,8,1
170,13,Data Analytics,9,0
170,13,Data Analytics,10,1
170,14,Cloud Computing,1,1
170,14,Cloud Computing,2,0
170,14,Cloud Computing,3,1
170,14,Cloud Computing,4,1
170,14,Cloud Computing,5,1
170,14,Cloud Computing,6,1
170,14,Cloud Computing,7,1
170,14,Cloud Computing,8,0
170,14,Cloud Computing,9,1
170,14,Cloud Computing,10,1
170,15,Java Full Stack,1,0
170,15,Java Full Stack,2,1
170,15,Java Full Stack,3,1
170,15,Java Full Stack,4,1
170,15,Java Full Stack,5,1
170,15,Java Full Stack,6,1
170,15,Java Full Stack,7,1
170,15,Java Full Stack,8,1
170,15,Java Full Stack,9,1
170,15,Java Full Stack,10,1
171,11,Major Project,1,0
171,11,Major Project,2,1
171,11,Major Project,3,1
171,11,Major Project,4,0
171,11,Major Project,5,1
171,11,Major Project,6,1
171,11,Major Project,7,0
171,11,Major Project,8,1
171,11,Major Project,9,1
171,11,Major Project,10,0
171,12,Maths,1,1
171,12,Maths,2,1
171,12,Maths,3,0
171,12,Maths,4,1
171,12,Maths,5,1
171,12,Maths,6,0
171,12,Maths,7,1
171,12,Maths,8,1
171,12,Maths,9,0
171,12,Maths,10,1
171,13,Data Analytics,1,1
171,13,Data Analytics,2,0
171,13,Data Analytics,3,1
171,13,Data Analytics,4,1
171,13,Data Analytics,5,0
171,13,Data Analytics,6,1
171,13,Data Analytics,7,1
171,13,Data Analytics,8,0
171,13,Data Analytics,9,1
171,13,Data Analytics,10,1
171,14,Cloud Computing,1,0
171,14,Cloud Computing,2,1
171,14,Cloud Computing,3,1
171,14,Cloud Computing,4,0
171,14,Cloud Computing,5,1
171,14,Cloud Computing,6,1
171,14,Cloud Computing,7,0
171,14,Cloud Computing,8,1
171,14,Cloud Computing,9,1
171,14,Cloud Computing,10,0
171,15,Java Full Stack,1,1
171,15,Java Full Stack,2,1
171,15,Java Full Stack,3,0
171,15,Java Full Stack,4,1
171,15,Java Full Stack,5,1
171,15,Java Full Stack,6,0
171,15,Java Full Stack,7,1
171,15,Java Full Stack,8,1
171,15,Java Full Stack,9,0
171,15,Java Full Stack,10,1
172,11,Major Project,1,1
172,11,Major Project,2,1
172,11,Major Project,3,0
172,11,Major Project,4,1
172,11,Major Project,5,1
172,11,Major Project,6,0
172,11,Major Project,7,1
172,11,Major Project,8,1
172,11,Major Project,9,0
172,11,Major Project,10,1
172,12,Maths,1,1
172,12,Maths,2,0
172,12,Maths,3,1
172,12,Maths,4,1
172,12,Maths,5,0
172,12,Maths,6,1
172,12,Maths,7,1
172,12,Maths,8,0
172,12,Maths,9,1
172,12,Maths,10,1
172,13,Data Analytics,1,0
172,13,Data Analytics,2,1
172,13,Data Analytics,3,1
172,13,Data Analytics,4,0
172,13,Data Analytics,5,1
172,13,Data Analytics,6,1
172,13,Data Analytics,7,1
172,13,Data Analytics,8,1
172,13,Data Analytics,9,1
172,13,Data Analytics,10,0
172,14,Cloud Computing,1,1
172,14,Cloud Computing,2,1
172,14,Cloud Computing,3,1
172,14,Cloud Computing,4,1
172,14,Cloud Computing,5,1
172,14,Cloud Computing,6,0
172,14,Cloud Computing,7,1
172,14,Cloud Computing,8,1
172,14,Cloud Computing,9,0
172,14,Cloud Computing,10,1
172,15,Java Full Stack,1,1
172,15,Java Full Stack,2,1
172,15,Java Full Stack,3,1
172,15,Java Full Stack,4,1
172,15,Java Full Stack,5,0
172,15,Java Full Stack,6,1
172,15,Java Full Stack,7,1
172,15,Java Full Stack,8,0
172,15,Java Full Stack,9,1
172,15,Java Full Stack,10,1
173,11,Major Project,1,1
173,11,Major Project,2,0
173,11,Major Project,3,1
173,11,Major Project,4,1
173,11,Major Project,5,1
173,11,Major Project,6,1
173,11,Major Project,7,1
173,11,Major Project,8,0
173,11,Major Project,9,1
173,11,Major Project,10,1
173,12,Maths,1,0
173,12,Maths,2,1
173,12,Maths,3,1
173,12,Maths,4,1
173,12,Maths,5,1
173,12,Maths,6,1
173,12,Maths,7,0
173,12,Maths,8,1
173,12,Maths,9,1
173,12,Maths,10,0
173,13,Data Analytics,1,1
173,13,Data Analytics,2,1
173,13,Data Analytics,3,0
173,13,Data Analytics,4,1
173,13,Data Analytics,5,1
173,13,Data Analytics,6,0
173,13,Data Analytics,7,1
173,13,Data Analytics,8,1
173,13,Data Analytics,9,1
173,13,Data Analytics,10,1
173,14,Cloud Computing,1,1
173,14,Cloud Computing,2,0
173,14,Cloud Computing,3,1
173,14,Cloud Computing,4,1
173,14,Cloud Computing,5,0
173,14,Cloud Computing,6,1
173,14,Cloud Computing,7,1
173,14,Cloud Computing,8,0
173,14,Cloud Computing,9,1
173,14,Cloud Computing,10,1
173,15,Java Full Stack,1,1
173,15,Java Full Stack,2,1
173,15,Java Full Stack,3,1
173,15,Java Full Stack,4,0
173,15,Java Full Stack,5,1
173,15,Java Full Stack,6,1
173,15,Java Full Stack,7,0
173,15,Java Full Stack,8,1
173,15,Java Full Stack,9,1
173,15,Java Full Stack,10,0
174,11,Major Project,1,0
174,11,Major Project,2,1
174,11,Major Project,3,1
174,11,Major Project,4,0
174,11,Major Project,5,1
174,11,Major Project,6,1
174,11,Major Project,7,0
174,11,Major Project,8,1
174,11,Major Project,9,1
174,11,Major Project,10,0
174,12,Maths,1,1
174,12,Maths,2,1
174,12,Maths,3,0
174,12,Maths,4,1
174,12,Maths,5,1
174,12,Maths,6,0
174,12,Maths,7,1
174,12,Maths,8,1
174,12,Maths,9,0
174,12,Maths,10,1
174,13,Data Analytics,1,1
174,13,Data Analytics,2,0
174,13,Data Analytics,3,1
174,13,Data Analytics,4,1
174,13,Data Analytics,5,0
174,13,Data Analytics,6,1
174,13,Data Analytics,7,1
174,13,Data Analytics,8,0
174,13,Data Analytics,9,1
174,13,Data Analytics,10,1
174,14,Cloud Computing,1,0
174,14,Cloud Computing,2,1
174,14,Cloud Computing,3,1
174,14,Cloud Computing,4,0
174,14,Cloud Computing,5,1
174,14,Cloud Computing,6,1
174,14,Cloud Computing,7,0
174,14,Cloud Computing,8,1
174,14,Cloud Computing,9,1
174,14,Cloud Computing,10,0
174,15,Java Full Stack,1,1
174,15,Java Full Stack,2,1
174,15,Java Full Stack,3,0
174,15,Java Full Stack,4,1
174,15,Java Full Stack,5,1
174,15,Java Full Stack,6,0
174,15,Java Full Stack,7,1
174,15,Java Full Stack,8,1
174,15,Java Full Stack,9,0
174,15,Java Full Stack,10,1
175,11,Major Project,1,1
175,11,Major Project,2,1
175,11,Major Project,3,0
175,11,Major Project,4,1
175,11,Major Project,5,1
175,11,Major Project,6,0
175,11,Major Project,7,1
175,11,Major Project,8,1
175,11,Major Project,9,0
175,11,Major Project,10,1
175,12,Maths,1,1
175,12,Maths,2,1
175,12,Maths,3,1
175,12,Maths,4,1
175,12,Maths,5,0
175,12,Maths,6,1
175,12,Maths,7,1
175,12,Maths,8,0
175,12,Maths,9,1
175,12,Maths,10,1
175,13,Data Analytics,1,1
175,13,Data Analytics,2,1
175,13,Data Analytics,3,1
175,13,Data Analytics,4,0
175,13,Data Analytics,5,1
175,13,Data Analytics,6,1
175,13,Data Analytics,7,0
175,13,Data Analytics,8,1
175,13,Data Analytics,9,1
175,13,Data Analytics,10,0
175,14,Cloud Computing,1,1
175,14,Cloud Computing,2,1
175,14,Cloud Computing,3,1
175,14,Cloud Computing,4,1
175,14,Cloud Computing,5,1
175,14,Cloud Computing,6,0
175,14,Cloud Computing,7,1
175,14,Cloud Computing,8,1
175,14,Cloud Computing,9,0
175,14,Cloud Computing,10,1
175,15,Java Full Stack,1,1
175,15,Java Full Stack,2,1
175,15,Java Full Stack,3,1
175,15,Java Full Stack,4,1
175,15,Java Full Stack,5,0
175,15,Java Full Stack,6,1
175,15,Java Full Stack,7,1
175,15,Java Full Stack,8,1
175,15,Java Full Stack,9,1
175,15,Java Full Stack,10,1
176,11,Major Project,1,1
176,11,Major Project,2,0
176,11,Major Project,3,1
176,11,Major Project,4,1
176,11,Major Project,5,0
176,11,Major Project,6,1
176,11,Major Project,7,1
176,11,Major Project,8,1
176,11,Major Project,9,1
176,11,Major Project,10,1
176,12,Maths,1,0
176,12,Maths,2,1
176,12,Maths,3,1
176,12,Maths,4,0
176,12,Maths,5,1
176,12,Maths,6,1
176,12,Maths,7,1
176,12,Maths,8,1
176,12,Maths,9,1
176,12,Maths,10,0
176,13,Data Analytics,1,1
176,13,Data Analytics,2,1
176,13,Data Analytics,3,0
176,13,Data Analytics,4,1
176,13,Data Analytics,5,1
176,13,Data Analytics,6,1
176,13,Data Analytics,7,1
176,13,Data Analytics,8,1
176,13,Data Analytics,9,0
176,13,Data Analytics,10,1
176,14,Cloud Computing,1,1
176,14,Cloud Computing,2,0
176,14,Cloud Computing,3,1
176,14,Cloud Computing,4,1
176,14,Cloud Computing,5,1
176,14,Cloud Computing,6,1
176,14,Cloud Computing,7,1
176,14,Cloud Computing,8,0
176,14,Cloud Computing,9,1
176,14,Cloud Computing,10,1
176,15,Java Full Stack,1,0
176,15,Java Full Stack,2,1
176,15,Java Full Stack,3,1
176,15,Java Full Stack,4,0
176,15,Java Full Stack,5,1
176,15,Java Full Stack,6,1
176,15,Java Full Stack,7,0
176,15,Java Full Stack,8,1
176,15,Java Full Stack,9,1
176,15,Java Full Stack,10,0
177,11,Major Project,1,0
177,11,Major Project,2,1
177,11,Major Project,3,1
177,11,Major Project,4,0
177,11,Major Project,5,1
177,11,Major Project,6,1
177,11,Major Project,7,0
177,11,Major Project,8,1
177,11,Major Project,9,1
177,11,Major Project,10,0
177,12,Maths,1,1
177,12,Maths,2,1
177,12,Maths,3,0
177,12,Maths,4,1
177,12,Maths,5,1
177,12,Maths,6,1
177,12,Maths,7,1
177,12,Maths,8,1
177,12,Maths,9,0
177,12,Maths,10,1
177,13,Data Analytics,1,1
177,13,Data Analytics,2,1
177,13,Data Analytics,3,1
177,13,Data Analytics,4,1
177,13,Data Analytics,5,0
177,13,Data Analytics,6,1
177,13,Data Analytics,7,1
177,13,Data Analytics,8,0
177,13,Data Analytics,9,1
177,13,Data Analytics,10,1
177,14,Cloud Computing,1,1
177,14,Cloud Computing,2,1
177,14,Cloud Computing,3,1
177,14,Cloud Computing,4,0
177,14,Cloud Computing,5,1
177,14,Cloud Computing,6,1
177,14,Cloud Computing,7,0
177,14,Cloud Computing,8,1
177,14,Cloud Computing,9,1
177,14,Cloud Computing,10,1
177,15,Java Full Stack,1,1
177,15,Java Full Stack,2,1
177,15,Java Full Stack,3,0
177,15,Java Full Stack,4,1
177,15,Java Full Stack,5,1
177,15,Java Full Stack,6,0
177,15,Java Full Stack,7,1
177,15,Java Full Stack,8,1
177,15,Java Full Stack,9,1
177,15,Java Full Stack,10,1
178,11,Major Project,1,1
178,11,Major Project,2,1
178,11,Major Project,3,0
178,11,Major Project,4,1
178,11,Major Project,5,1
178,11,Major Project,6,0
178,11,Major Project,7,1
178,11,Major Project,8,1
178,11,Major Project,9,0
178,11,Major Project,10,1
178,12,Maths,1,1
178,12,Maths,2,0
178,12,Maths,3,1
178,12,Maths,4,1
178,12,Maths,5,0
178,12,Maths,6,1
178,12,Maths,7,1
178,12,Maths,8,0
178,12,Maths,9,1
178,12,Maths,10,1
178,13,Data Analytics,1,0
178,13,Data Analytics,2,1
178,13,Data Analytics,3,1
178,13,Data Analytics,4,0
178,13,Data Analytics,5,1
178,13,Data Analytics,6,1
178,13,Data Analytics,7,0
178,13,Data Analytics,8,1
178,13,Data Analytics,9,1
178,13,Data Analytics,10,0
178,14,Cloud Computing,1,1
178,14,Cloud Computing,2,1
178,14,Cloud Computing,3,0
178,14,Cloud Computing,4,1
